"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Scotland","0901567400",2014,2014,2016,"4","Employer","Name","Bass Farm"
"Scotland","0901567400",2014,2014,2016,"5","Employer","Name","Savino Transportation Inc"
"Scotland","0901567400",2016,2017,2017,"1","Employer","Name","Scotland BOE"
"Scotland","0901567400",2016,2017,2017,"2","Employer","Name","Town of Scotland"
"Scotland","0901567400",2016,2017,2017,"3","Employer","Name","Scotland Hardwoods"
"Scotland","0901567400",2016,2017,2017,"4","Employer","Name","Savino Transportation"
"Scotland","0901567400",2016,2017,2017,"5","Employer","Name","Highland Campground"
"Scotland","0901567400",2016,2017,2018,"1","Employer","Name","Scotland BOE"
"Scotland","0901567400",2016,2017,2018,"2","Employer","Name","Town of Scotland"
"Scotland","0901567400",2016,2017,2018,"3","Employer","Name","Scotland Hardwoods"
"Scotland","0901567400",2016,2017,2018,"4","Employer","Name","Savino Transportation"
"Scotland","0901567400",2016,2017,2018,"5","Employer","Name","Highland Campground"
"Seymour","0900967610",2014,2014,2016,"1","Employer","Name","Microboard Processing Inc"
"Seymour","0900967610",2014,2014,2016,"2","Employer","Name","Kerite Co"
"Seymour","0900967610",2014,2014,2016,"3","Employer","Name","Super Stop & Shop"
"Seymour","0900967610",2014,2014,2016,"4","Employer","Name","Shady Knoll Health Care"
"Seymour","0900967610",2014,2014,2016,"5","Employer","Name","Raf Electronic Hardware"
"Seymour","0900967610",2014,2014,2017,"1","Employer","Name","Microboard Processing Inc"
"Seymour","0900967610",2014,2014,2017,"2","Employer","Name","Kerite Co"
"Seymour","0900967610",2014,2014,2017,"3","Employer","Name","Super Stop & Shop"
"Seymour","0900967610",2014,2014,2017,"4","Employer","Name","Shady Knoll Health Care"
"Seymour","0900967610",2014,2014,2017,"5","Employer","Name","Raf Electronic Hardware"
"Seymour","0900967610",2014,2014,2018,"1","Employer","Name","Microboard Processing Inc"
"Seymour","0900967610",2014,2014,2018,"2","Employer","Name","Kerite Co"
"Seymour","0900967610",2014,2014,2018,"3","Employer","Name","Super Stop & Shop"
"Seymour","0900967610",2014,2014,2018,"4","Employer","Name","Shady Knoll Health Care"
"Seymour","0900967610",2014,2014,2018,"5","Employer","Name","Raf Electronic Hardware"
"Sharon","0900567960",2014,2014,2016,"1","Employer","Name","Sharon Hospital"
"Sharon","0900567960",2014,2014,2016,"2","Employer","Name","Sharon Surgical Assoc"
"Sharon","0900567960",2014,2014,2016,"3","Employer","Name","Sharon Hospital Good Neighbors"
"Sharon","0900567960",2014,2014,2016,"4","Employer","Name","Sharon Health Care Ctr"
"Sharon","0900567960",2014,2014,2016,"5","Employer","Name","Sharon Center School"
"Sharon","0900567960",2016,2017,2017,"1","Employer","Name","Sharon Hospital"
"Sharon","0900567960",2016,2017,2017,"2","Employer","Name","Up Country"
"Sharon","0900567960",2016,2017,2017,"3","Employer","Name","District #1 School"
"Sharon","0900567960",2016,2017,2017,"4","Employer","Name","Athena Healthcare"
"Sharon","0900567960",2016,2017,2017,"5","Employer","Name","-9999"
"Sharon","0900567960",2016,2017,2018,"1","Employer","Name","Sharon Hospital"
"Sharon","0900567960",2016,2017,2018,"2","Employer","Name","Up Country"
"Sharon","0900567960",2016,2017,2018,"3","Employer","Name","District #1 School"
"Sharon","0900567960",2016,2017,2018,"4","Employer","Name","Athena Healthcare"
"Sharon","0900567960",2016,2017,2018,"5","Employer","Name","-9999"
"Shelton","0900168170",2014,2014,2016,"1","Employer","Name","Brennan Realty Llc"
"Shelton","0900168170",2014,2014,2016,"2","Employer","Name","BIC Corp"
"Shelton","0900168170",2014,2014,2016,"3","Employer","Name","Prudential Financial"
"Shelton","0900168170",2014,2014,2016,"4","Employer","Name","Pitney Bowes Inc"
"Shelton","0900168170",2014,2014,2016,"5","Employer","Name","Super Stop & Shop"
"Shelton","0900168170",2014,2014,2017,"1","Employer","Name","Brennan Realty Llc"
"Shelton","0900168170",2014,2014,2017,"2","Employer","Name","BIC Corp"
"Shelton","0900168170",2014,2014,2017,"3","Employer","Name","Prudential Financial"
"Shelton","0900168170",2014,2014,2017,"4","Employer","Name","Pitney Bowes Inc"
"Shelton","0900168170",2014,2014,2017,"5","Employer","Name","Super Stop & Shop"
"Shelton","0900168170",2014,2014,2018,"1","Employer","Name","Brennan Realty Llc"
"Shelton","0900168170",2014,2014,2018,"2","Employer","Name","BIC Corp"
"Shelton","0900168170",2014,2014,2018,"3","Employer","Name","Prudential Financial"
"Shelton","0900168170",2014,2014,2018,"4","Employer","Name","Pitney Bowes Inc"
"Shelton","0900168170",2014,2014,2018,"5","Employer","Name","Super Stop & Shop"
"Sherman","0900168310",2014,2014,2016,"1","Employer","Name","Sherman School"
"Sherman","0900168310",2014,2014,2016,"2","Employer","Name","Sherman Fire Dept"
"Sherman","0900168310",2014,2014,2016,"3","Employer","Name","River Oaks Golf Course"
"Sherman","0900168310",2014,2014,2016,"4","Employer","Name","PhoCusWright"
"Sherman","0900168310",2014,2014,2016,"5","Employer","Name","American Pie Co"
"Sherman","0900168310",2016,2017,2017,"1","Employer","Name","Town of Sherman"
"Sherman","0900168310",2016,2017,2017,"2","Employer","Name","US Post Office"
"Sherman","0900168310",2016,2017,2017,"3","Employer","Name","IGA"
"Sherman","0900168310",2016,2017,2017,"4","Employer","Name","American Pie"
"Sherman","0900168310",2016,2017,2017,"5","Employer","Name","Beatty Construction"
"Sherman","0900168310",2016,2017,2018,"1","Employer","Name","Town of Sherman"
"Sherman","0900168310",2016,2017,2018,"2","Employer","Name","US Post Office"
"Sherman","0900168310",2016,2017,2018,"3","Employer","Name","IGA"
"Sherman","0900168310",2016,2017,2018,"4","Employer","Name","American Pie"
"Sherman","0900168310",2016,2017,2018,"5","Employer","Name","Beatty Construction"
"Simsbury","0900368940",2014,2014,2016,"1","Employer","Name","Hartford Life Insurance Co"
"Simsbury","0900368940",2014,2014,2016,"2","Employer","Name","Hartford Investment Fncl Svc"
"Simsbury","0900368940",2014,2014,2016,"3","Employer","Name","McLean"
"Simsbury","0900368940",2014,2014,2016,"4","Employer","Name","Ensign-Bickford Industries Inc"
"Simsbury","0900368940",2014,2014,2016,"5","Employer","Name","Chubb Insurance"
"Simsbury","0900368940",2014,2014,2017,"1","Employer","Name","Hartford Life Insurance Co"
"Simsbury","0900368940",2014,2014,2017,"2","Employer","Name","Hartford Investment Fncl Svc"
"Simsbury","0900368940",2014,2014,2017,"3","Employer","Name","McLean"
"Simsbury","0900368940",2014,2014,2017,"4","Employer","Name","Ensign-Bickford Industries Inc"
"Simsbury","0900368940",2014,2014,2017,"5","Employer","Name","Chubb Insurance"
"Simsbury","900368940",2017,2014,2018,"1","Employer","Name","Hartford Life Insurance Co"
"Simsbury","900368940",2017,2014,2018,"2","Employer","Name","Hartford Investment Fncl Svc"
"Simsbury","900368940",2017,2014,2018,"3","Employer","Name","McLean"
"Simsbury","900368940",2017,2014,2018,"4","Employer","Name","Ensign-Bickford Industries Inc"
"Simsbury","900368940",2017,2014,2018,"5","Employer","Name","Chubb Insurance"
"Somers","0901369220",2014,2014,2016,"1","Employer","Name","CT Dept of Corrections"
"Somers","0901369220",2014,2014,2016,"2","Employer","Name","Town of Somers"
"Somers","0901369220",2014,2014,2016,"3","Employer","Name","Grower Direct"
"Somers","0901369220",2014,2014,2016,"4","Employer","Name","Conval Inc."
"Somers","0901369220",2014,2014,2016,"5","Employer","Name","Geisslers Supermarket"
"Somers","0901369220",2016,2017,2017,"1","Employer","Name","CT Dept of Corrections"
"Somers","0901369220",2016,2017,2017,"2","Employer","Name","Town of Somers"
"Somers","0901369220",2016,2017,2017,"3","Employer","Name","Grower Direct"
"Somers","0901369220",2016,2017,2017,"4","Employer","Name","Conval Inc."
"Somers","0901369220",2016,2017,2017,"5","Employer","Name","Geisslers Supermarket"
"Somers","0901369220",2016,2017,2018,"1","Employer","Name","CT Dept of Corrections"
"Somers","0901369220",2016,2017,2018,"2","Employer","Name","Town of Somers"
"Somers","0901369220",2016,2017,2018,"3","Employer","Name","Grower Direct"
"Somers","0901369220",2016,2017,2018,"4","Employer","Name","Conval Inc."
"Somers","0901369220",2016,2017,2018,"5","Employer","Name","Geisslers Supermarket"
"Southbury","0900969640",2014,2014,2016,"1","Employer","Name","Southbury Training School"
"Southbury","0900969640",2014,2014,2016,"2","Employer","Name","Heritage Master Assoc Inc"
"Southbury","0900969640",2014,2014,2016,"3","Employer","Name","Kmart"
"Southbury","0900969640",2014,2014,2016,"4","Employer","Name","Shop Rite Supermarket"
"Southbury","0900969640",2014,2014,2016,"5","Employer","Name","Heritage Resort & Conference"
"Southbury","0900969640",2014,2014,2017,"1","Employer","Name","Southbury Training School"
"Southbury","0900969640",2014,2014,2017,"2","Employer","Name","Heritage Master Assoc Inc"
"Southbury","0900969640",2014,2014,2017,"3","Employer","Name","Kmart"
"Southbury","0900969640",2014,2014,2017,"4","Employer","Name","Shop Rite Supermarket"
"Southbury","0900969640",2014,2014,2017,"5","Employer","Name","Heritage Resort & Conference"
"Southbury","0900969640",2014,2014,2018,"1","Employer","Name","Southbury Training School"
"Southbury","0900969640",2014,2014,2018,"2","Employer","Name","Heritage Master Assoc Inc"
"Southbury","0900969640",2014,2014,2018,"3","Employer","Name","Kmart"
"Southbury","0900969640",2014,2014,2018,"4","Employer","Name","Shop Rite Supermarket"
"Southbury","0900969640",2014,2014,2018,"5","Employer","Name","Heritage Resort & Conference"
"Southington","0900370550",2014,2014,2016,"1","Employer","Name","Town of Southington"
"Southington","0900370550",2014,2014,2016,"2","Employer","Name","Yarde Metals Inc."
"Southington","0900370550",2014,2014,2016,"3","Employer","Name","Connecticut of-Line Computer Company"
"Southington","0900370550",2014,2014,2016,"4","Employer","Name","Southington Care Center"
"Southington","0900370550",2014,2014,2016,"5","Employer","Name","Home Depot"
"Southington","0900370550",2014,2014,2017,"1","Employer","Name","Town of Southington"
"Southington","0900370550",2014,2014,2017,"2","Employer","Name","Yarde Metals Inc."
"Southington","0900370550",2014,2014,2017,"3","Employer","Name","Connecticut of-Line Computer Company"
"Southington","0900370550",2014,2014,2017,"4","Employer","Name","Southington Care Center"
"Southington","0900370550",2014,2014,2017,"5","Employer","Name","Home Depot"
"Southington","900370550",2017,2018,2018,"1","Employer","Name","Town of Southington"
"Southington","900370550",2017,2018,2018,"2","Employer","Name","YMCA"
"Southington","900370550",2017,2018,2018,"3","Employer","Name","Webster Bank"
"Southington","900370550",2017,2018,2018,"4","Employer","Name","Hartford Healthcare"
"Southington","900370550",2017,2018,2018,"5","Employer","Name","Yarde Metals"
"South Windsor","0900371390",2014,2014,2016,"1","Employer","Name","Macy's"
"South Windsor","0900371390",2014,2014,2016,"2","Employer","Name","Clear Edge Power"
"South Windsor","0900371390",2014,2014,2016,"3","Employer","Name","DST Output"
"South Windsor","0900371390",2014,2014,2016,"4","Employer","Name","Rockville Financial Inc"
"South Windsor","0900371390",2014,2014,2016,"5","Employer","Name","Electro-Methods Inc"
"South Windsor","0900371390",2016,2017,2017,"1","Employer","Name","Town of South Windsor - Government & BOE"
"South Windsor","0900371390",2016,2017,2017,"2","Employer","Name","DST Output Services"
"South Windsor","0900371390",2016,2017,2017,"3","Employer","Name","The May Comp"
"South Windsor","0900371390",2016,2017,2017,"4","Employer","Name","Doosan Fuel Cell America"
"South Windsor","0900371390",2016,2017,2017,"5","Employer","Name","Target"
"South Windsor","0900371390",2016,2017,2018,"1","Employer","Name","Town of South Windsor - Government & BOE"
"South Windsor","0900371390",2016,2017,2018,"2","Employer","Name","DST Output Services"
"South Windsor","0900371390",2016,2017,2018,"3","Employer","Name","The May Comp"
"South Windsor","0900371390",2016,2017,2018,"4","Employer","Name","Doosan Fuel Cell America"
"South Windsor","0900371390",2016,2017,2018,"5","Employer","Name","Target"
"Sprague","0901171670",2014,2014,2016,"1","Employer","Name","Amagraph Packaging Inc"
"Sprague","0901171670",2014,2014,2016,"2","Employer","Name","Amgraph Packaging Inc"
"Sprague","0901171670",2014,2014,2016,"3","Employer","Name","Fusion Paperboard"
"Sprague","0901171670",2014,2014,2016,"4","Employer","Name","Sayles School"
"Sprague","0901171670",2014,2014,2016,"5","Employer","Name","Sprague Fire Dept"
"Sprague","0901171670",2014,2014,2017,"1","Employer","Name","Amagraph Packaging Inc"
"Sprague","0901171670",2014,2014,2017,"2","Employer","Name","Amgraph Packaging Inc"
"Sprague","0901171670",2014,2014,2017,"3","Employer","Name","Fusion Paperboard"
"Sprague","0901171670",2014,2014,2017,"4","Employer","Name","Sayles School"
"Sprague","0901171670",2014,2014,2017,"5","Employer","Name","Sprague Fire Dept"
"Sprague","0901171670",2014,2014,2018,"1","Employer","Name","Amagraph Packaging Inc"
"Sprague","0901171670",2014,2014,2018,"2","Employer","Name","Amgraph Packaging Inc"
"Sprague","0901171670",2014,2014,2018,"3","Employer","Name","Fusion Paperboard"
"Sprague","0901171670",2014,2014,2018,"4","Employer","Name","Sayles School"
"Sprague","0901171670",2014,2014,2018,"5","Employer","Name","Sprague Fire Dept"
"Stafford","0901372090",2014,2014,2016,"1","Employer","Name","Johnson Memorial Hospital"
"Stafford","0901372090",2014,2014,2016,"2","Employer","Name","GlaxoSmithKline"
"Stafford","0901372090",2014,2014,2016,"3","Employer","Name","TTM Technologies Inc"
"Stafford","0901372090",2014,2014,2016,"4","Employer","Name","Warren Corp"
"Stafford","0901372090",2014,2014,2016,"5","Employer","Name","Evergreen Healthcare Ctr"
"Stafford","0901372090",2014,2014,2017,"1","Employer","Name","Johnson Memorial Hospital"
"Stafford","0901372090",2014,2014,2017,"2","Employer","Name","GlaxoSmithKline"
"Stafford","0901372090",2014,2014,2017,"3","Employer","Name","TTM Technologies Inc"
"Stafford","0901372090",2014,2014,2017,"4","Employer","Name","Warren Corp"
"Stafford","0901372090",2014,2014,2017,"5","Employer","Name","Evergreen Healthcare Ctr"
"Stafford","901372090",2017,2018,2018,"1","Employer","Name","Johnson Memorial Hospital"
"Stafford","901372090",2017,2018,2018,"2","Employer","Name","Evergreen Healthcare Center"
"Stafford","901372090",2017,2018,2018,"3","Employer","Name","TTM Technologies"
"Stafford","901372090",2017,2018,2018,"4","Employer","Name","3M Purification Inc."
"Stafford","901372090",2017,2018,2018,"5","Employer","Name","WIllington Name Plate"
"Stamford","0900173070",2014,2014,2016,"1","Employer","Name","Immucor"
"Stamford","0900173070",2014,2014,2016,"2","Employer","Name","Stamford Hospital"
"Stamford","0900173070",2014,2014,2016,"3","Employer","Name","Philips Medical Systems Inc"
"Stamford","0900173070",2014,2014,2016,"4","Employer","Name","DMG Information"
"Stamford","0900173070",2014,2014,2016,"5","Employer","Name","Pitney Bowes Inc"
"Stamford","0900173070",2014,2014,2017,"1","Employer","Name","Immucor"
"Stamford","0900173070",2014,2014,2017,"2","Employer","Name","Stamford Hospital"
"Stamford","0900173070",2014,2014,2017,"3","Employer","Name","Philips Medical Systems Inc"
"Stamford","0900173070",2014,2014,2017,"4","Employer","Name","DMG Information"
"Stamford","0900173070",2014,2014,2017,"5","Employer","Name","Pitney Bowes Inc"
"Stamford","900173070",2017,2018,2018,"1","Employer","Name","Stamford Health"
"Stamford","900173070",2017,2018,2018,"2","Employer","Name","Gartner"
"Stamford","900173070",2017,2018,2018,"3","Employer","Name","Charter Communications"
"Stamford","900173070",2017,2018,2018,"4","Employer","Name","Deloitte"
"Stamford","900173070",2017,2018,2018,"5","Employer","Name","Indeed.com"
"Sterling","0901573420",2014,2014,2016,"1","Employer","Name","MSI Initiation Systems"
"Sterling","0901573420",2014,2014,2016,"2","Employer","Name","Detotec North America"
"Sterling","0901573420",2014,2014,2016,"3","Employer","Name","Choice Tire"
"Sterling","0901573420",2014,2014,2016,"4","Employer","Name","Dubois Chemicals"
"Sterling","0901573420",2014,2014,2016,"5","Employer","Name","Nustone MFG + Distribution"
"Sterling","0901573420",2016,2017,2017,"1","Employer","Name","Sterling Community School"
"Sterling","0901573420",2016,2017,2017,"2","Employer","Name","Maxam Initiation Systems"
"Sterling","0901573420",2016,2017,2017,"3","Employer","Name","Westmark Imprintables, Inc."
"Sterling","0901573420",2016,2017,2017,"4","Employer","Name","Dubois Chemicals"
"Sterling","0901573420",2016,2017,2017,"5","Employer","Name","Detotec North America"
"Sterling","0901573420",2016,2017,2018,"1","Employer","Name","Sterling Community School"
"Sterling","0901573420",2016,2017,2018,"2","Employer","Name","Maxam Initiation Systems"
"Sterling","0901573420",2016,2017,2018,"3","Employer","Name","Westmark Imprintables, Inc."
"Sterling","0901573420",2016,2017,2018,"4","Employer","Name","Dubois Chemicals"
"Sterling","0901573420",2016,2017,2018,"5","Employer","Name","Detotec North America"
"Stonington","0901173770",2014,2014,2016,"1","Employer","Name","Davis Standard LLC"
"Stonington","0901173770",2014,2014,2016,"2","Employer","Name","LCS Westminster Partnership"
"Stonington","0901173770",2014,2014,2016,"3","Employer","Name","Zachry Nuclear Engineering"
"Stonington","0901173770",2014,2014,2016,"4","Employer","Name","McQuades Market Inc."
"Stonington","0901173770",2014,2014,2016,"5","Employer","Name","Big Y"
"Stonington","0901173770",2016,2017,2017,"1","Employer","Name","Davis Standard LLC"
"Stonington","0901173770",2016,2017,2017,"2","Employer","Name","McQuades Market Inc."
"Stonington","0901173770",2016,2017,2017,"3","Employer","Name","Big Y"
"Stonington","0901173770",2016,2017,2017,"4","Employer","Name","Zachry Nuclear Engineering"
"Stonington","0901173770",2016,2017,2017,"5","Employer","Name","Red 36"
"Stonington","0901173770",2016,2017,2018,"1","Employer","Name","Davis Standard LLC"
"Stonington","0901173770",2016,2017,2018,"2","Employer","Name","McQuades Market Inc."
"Stonington","0901173770",2016,2017,2018,"3","Employer","Name","Big Y"
"Stonington","0901173770",2016,2017,2018,"4","Employer","Name","Zachry Nuclear Engineering"
"Stonington","0901173770",2016,2017,2018,"5","Employer","Name","Red 36"
"Stratford","0900174190",2014,2014,2016,"1","Employer","Name","Sikorsky Aircraft Corp"
"Stratford","0900174190",2014,2014,2016,"2","Employer","Name","UPS Customer Ctr"
"Stratford","0900174190",2014,2014,2016,"3","Employer","Name","William B Meyer Inc"
"Stratford","0900174190",2014,2014,2016,"4","Employer","Name","Ashcroft Inc"
"Stratford","0900174190",2014,2014,2016,"5","Employer","Name","Lord Chamberlain Nursing-Rehab"
"Stratford","0900174190",2016,2017,2017,"1","Employer","Name","Sikorsky Aircraft"
"Stratford","0900174190",2016,2017,2017,"2","Employer","Name","Ashcrogt"
"Stratford","0900174190",2016,2017,2017,"3","Employer","Name","APTAR"
"Stratford","0900174190",2016,2017,2017,"4","Employer","Name","FedEx"
"Stratford","0900174190",2016,2017,2017,"5","Employer","Name","UPS"
"Stratford","0900174190",2016,2017,2018,"1","Employer","Name","Sikorsky Aircraft"
"Stratford","0900174190",2016,2017,2018,"2","Employer","Name","Ashcrogt"
"Stratford","0900174190",2016,2017,2018,"3","Employer","Name","APTAR"
"Stratford","0900174190",2016,2017,2018,"4","Employer","Name","FedEx"
"Stratford","0900174190",2016,2017,2018,"5","Employer","Name","UPS"
"Suffield","0900374540",2014,2014,2016,"1","Employer","Name","Corrections Deparment"
"Suffield","0900374540",2014,2014,2016,"2","Employer","Name","Walker Reception Ctr"
"Suffield","0900374540",2014,2014,2016,"3","Employer","Name","Robert W Baker Nursery Inc"
"Suffield","0900374540",2014,2014,2016,"4","Employer","Name","Suffield House"
"Suffield","0900374540",2014,2014,2016,"5","Employer","Name","Kongsberg Automotive"
"Suffield","0900374540",2014,2014,2017,"1","Employer","Name","Corrections Deparment"
"Suffield","0900374540",2014,2014,2017,"2","Employer","Name","Walker Reception Ctr"
"Suffield","0900374540",2014,2014,2017,"3","Employer","Name","Robert W Baker Nursery Inc"
"Suffield","0900374540",2014,2014,2017,"4","Employer","Name","Suffield House"
"Suffield","0900374540",2014,2014,2017,"5","Employer","Name","Kongsberg Automotive"
"Suffield","0900374540",2014,2014,2018,"1","Employer","Name","Corrections Deparment"
"Suffield","0900374540",2014,2014,2018,"2","Employer","Name","Walker Reception Ctr"
"Suffield","0900374540",2014,2014,2018,"3","Employer","Name","Robert W Baker Nursery Inc"
"Suffield","0900374540",2014,2014,2018,"4","Employer","Name","Suffield House"
"Suffield","0900374540",2014,2014,2018,"5","Employer","Name","Kongsberg Automotive"
"Thomaston","0900575730",2014,2014,2016,"1","Employer","Name","Kube Tech Custom Molding"
"Thomaston","0900575730",2014,2014,2016,"2","Employer","Name","Ward Leonard Electric Co Inc"
"Thomaston","0900575730",2014,2014,2016,"3","Employer","Name","Stewart EFI LLC"
"Thomaston","0900575730",2014,2014,2016,"4","Employer","Name","Whyco Finishing Tech Llc"
"Thomaston","0900575730",2014,2014,2016,"5","Employer","Name","Quality Rolling & Deburring Co"
"Thomaston","0900575730",2014,2014,2017,"1","Employer","Name","Kube Tech Custom Molding"
"Thomaston","0900575730",2014,2014,2017,"2","Employer","Name","Ward Leonard Electric Co Inc"
"Thomaston","0900575730",2014,2014,2017,"3","Employer","Name","Stewart EFI LLC"
"Thomaston","0900575730",2014,2014,2017,"4","Employer","Name","Whyco Finishing Tech Llc"
"Thomaston","0900575730",2014,2014,2017,"5","Employer","Name","Quality Rolling & Deburring Co"
"Thomaston","900575730",2017,2018,2018,"1","Employer","Name","Albea"
"Thomaston","900575730",2017,2018,2018,"2","Employer","Name","Ward Leonard Electric Co Inc"
"Thomaston","900575730",2017,2018,2018,"3","Employer","Name","Stewart EFI LLC"
"Thomaston","900575730",2017,2018,2018,"4","Employer","Name","Whyco Finishing Tech LLC"
"Thomaston","900575730",2017,2018,2018,"5","Employer","Name","Quality Rolling & Deburring Co"
"Thompson","0901575870",2014,2014,2016,"1","Employer","Name","Thompson Public School"
"Thompson","0901575870",2014,2014,2016,"2","Employer","Name","Mary R. Fisher Elementary School"
"Thompson","0901575870",2014,2014,2016,"3","Employer","Name","Superior Bakery"
"Thompson","0901575870",2014,2014,2016,"4","Employer","Name","NORAMPAC Thompson"
"Thompson","0901575870",2014,2014,2016,"5","Employer","Name","Numa Tool"
"Thompson","0901575870",2014,2014,2017,"1","Employer","Name","Thompson Public School"
"Thompson","0901575870",2014,2014,2017,"2","Employer","Name","Mary R. Fisher Elementary School"
"Thompson","0901575870",2014,2014,2017,"3","Employer","Name","Superior Bakery"
"Thompson","0901575870",2014,2014,2017,"4","Employer","Name","NORAMPAC Thompson"
"Thompson","0901575870",2014,2014,2017,"5","Employer","Name","Numa Tool"
"Thompson","0901575870",2014,2014,2018,"1","Employer","Name","Thompson Public School"
"Thompson","0901575870",2014,2014,2018,"2","Employer","Name","Mary R. Fisher Elementary School"
"Thompson","0901575870",2014,2014,2018,"3","Employer","Name","Superior Bakery"
"Thompson","0901575870",2014,2014,2018,"4","Employer","Name","NORAMPAC Thompson"
"Thompson","0901575870",2014,2014,2018,"5","Employer","Name","Numa Tool"
"Tolland","0901376290",2014,2014,2016,"1","Employer","Name","Town of Tolland"
"Tolland","0901376290",2014,2014,2016,"2","Employer","Name","Gerber Scientific"
"Tolland","0901376290",2014,2014,2016,"3","Employer","Name","Woodlake (Assisted Living)"
"Tolland","0901376290",2014,2014,2016,"4","Employer","Name","Big Y"
"Tolland","0901376290",2014,2014,2016,"5","Employer","Name","CNC Software"
"Tolland","0901376290",2016,2017,2017,"1","Employer","Name","Town of Tolland"
"Tolland","0901376290",2016,2017,2017,"2","Employer","Name","Gerber Scientific"
"Tolland","0901376290",2016,2017,2017,"3","Employer","Name","Woodlake (Assisted Living)"
"Tolland","0901376290",2016,2017,2017,"4","Employer","Name","Big Y"
"Tolland","0901376290",2016,2017,2017,"5","Employer","Name","CNC Software"
"Tolland","901376290",2017,2018,2018,"1","Employer","Name","Town of Tolland"
"Tolland","901376290",2017,2018,2018,"2","Employer","Name","Gerber Scientific"
"Tolland","901376290",2017,2018,2018,"3","Employer","Name","Woodlake at Tolland"
"Tolland","901376290",2017,2018,2018,"4","Employer","Name","Big Y"
"Tolland","901376290",2017,2018,2018,"5","Employer","Name","CNC Software"
"Torrington","0900576570",2014,2014,2016,"1","Employer","Name","Charlotte Hungerford Hospital"
"Torrington","0900576570",2014,2014,2016,"2","Employer","Name","White Flower Farm Inc"
"Torrington","0900576570",2014,2014,2016,"3","Employer","Name","VNA Health Care Inc"
"Torrington","0900576570",2014,2014,2016,"4","Employer","Name","Walmart"
"Torrington","0900576570",2014,2014,2016,"5","Employer","Name","Valerie Manor"
"Torrington","0900576570",2014,2014,2017,"1","Employer","Name","Charlotte Hungerford Hospital"
"Torrington","0900576570",2014,2014,2017,"2","Employer","Name","White Flower Farm Inc"
"Torrington","0900576570",2014,2014,2017,"3","Employer","Name","VNA Health Care Inc"
"Torrington","0900576570",2014,2014,2017,"4","Employer","Name","Walmart"
"Torrington","0900576570",2014,2014,2017,"5","Employer","Name","Valerie Manor"
"Torrington","0900576570",2014,2014,2018,"1","Employer","Name","Charlotte Hungerford Hospital"
"Torrington","0900576570",2014,2014,2018,"2","Employer","Name","White Flower Farm Inc"
"Torrington","0900576570",2014,2014,2018,"3","Employer","Name","VNA Health Care Inc"
"Torrington","0900576570",2014,2014,2018,"4","Employer","Name","Walmart"
"Torrington","0900576570",2014,2014,2018,"5","Employer","Name","Valerie Manor"
"Trumbull","0900177200",2014,2014,2016,"1","Employer","Name","Unilever"
"Trumbull","0900177200",2014,2014,2016,"2","Employer","Name","Cooper Surgical Inc."
"Trumbull","0900177200",2014,2014,2016,"3","Employer","Name","Genesis HealthCare - St. Joseph's Center"
"Trumbull","0900177200",2014,2014,2016,"4","Employer","Name","Affinion Group"
"Trumbull","0900177200",2014,2014,2016,"5","Employer","Name","Target Corp"
"Trumbull","0900177200",2014,2014,2017,"1","Employer","Name","Unilever"
"Trumbull","0900177200",2014,2014,2017,"2","Employer","Name","Cooper Surgical Inc."
"Trumbull","0900177200",2014,2014,2017,"3","Employer","Name","Genesis HealthCare - St. Joseph's Center"
"Trumbull","0900177200",2014,2014,2017,"4","Employer","Name","Affinion Group"
"Trumbull","0900177200",2014,2014,2017,"5","Employer","Name","Target Corp"
"Trumbull","900177200",2017,2018,2018,"1","Employer","Name","Westfield Trumbull Mall"
"Trumbull","900177200",2017,2018,2018,"2","Employer","Name","Town of Trumbull"
"Trumbull","900177200",2017,2018,2018,"3","Employer","Name","Unilever, Inc."
"Trumbull","900177200",2017,2018,2018,"4","Employer","Name","Marriott Hotel"
"Trumbull","900177200",2017,2018,2018,"5","Employer","Name","St. Joseph’s Manor"
"Union","0901377830",2014,2014,2016,"1","Employer","Name","Select Seeds Antique Flowers"
"Union","0901377830",2014,2014,2016,"2","Employer","Name","Transportation Dept-Highway"
"Union","0901377830",2014,2014,2016,"3","Employer","Name","Traveler Restaurant"
"Union","0901377830",2014,2014,2016,"4","Employer","Name","Union Elementary School"
"Union","0901377830",2014,2014,2016,"5","Employer","Name","Union First Selectman"
"Union","0901377830",2016,2017,2017,"1","Employer","Name","Town of Union - BOE"
"Union","0901377830",2016,2017,2017,"2","Employer","Name","Camper Inn"
"Union","0901377830",2016,2017,2017,"3","Employer","Name","Joseph Gnazzo Co, Inc"
"Union","0901377830",2016,2017,2017,"4","Employer","Name","Chappell Tire Services"
"Union","0901377830",2016,2017,2017,"5","Employer","Name","Traveler Restaurant"
"Union","0901377830",2016,2017,2018,"1","Employer","Name","Town of Union - BOE"
"Union","0901377830",2016,2017,2018,"2","Employer","Name","Camper Inn"
"Union","0901377830",2016,2017,2018,"3","Employer","Name","Joseph Gnazzo Co, Inc"
"Union","0901377830",2016,2017,2018,"4","Employer","Name","Chappell Tire Services"
"Union","0901377830",2016,2017,2018,"5","Employer","Name","Traveler Restaurant"
"Vernon","0901378250",2014,2014,2016,"1","Employer","Name","Town of Vernon"
"Vernon","0901378250",2014,2014,2016,"2","Employer","Name","Rockville Hospital"
